ts,iso_time,dataset,instrument_id,bar,open,high,low,close,volume_contracts,volume_base,volume_quote
1774975860000,2026-03-31T16:51:00Z,candles,BTC-USDT-SWAP,1m,67700,67743.6,67603.6,67671.5,16635.52,166.3552,11260531.46863
1774975920000,2026-03-31T16:52:00Z,candles,BTC-USDT-SWAP,1m,67671.4,67695.5,67518.8,67614.9,16131.59,161.3159,10910161.60488
1774975980000,2026-03-31T16:53:00Z,candles,BTC-USDT-SWAP,1m,67614.8,67764.5,67580.1,67687.3,12130.05,121.3005,8211686.90264
1774976040000,2026-03-31T16:54:00Z,candles,BTC-USDT-SWAP,1m,67687.1,67699.9,67633.8,67641,4017.71,40.1771,2718696.14977
1774976100000,2026-03-31T16:55:00Z,candles,BTC-USDT-SWAP,1m,67641,67647.1,67585.4,67595.3,9363.15,93.6315,6330809.50082
1774976160000,2026-03-31T16:56:00Z,candles,BTC-USDT-SWAP,1m,67595.2,67616.2,67523.8,67583.2,12887.34,128.8734,8707274.54912
1774976220000,2026-03-31T16:57:00Z,candles,BTC-USDT-SWAP,1m,67583.2,67608,67490.1,67560.3,14287.43,142.8743,9652231.00704
1774976280000,2026-03-31T16:58:00Z,candles,BTC-USDT-SWAP,1m,67560.3,67595,67537.6,67567.4,5638.05,56.3805,3809550.35505
1774976340000,2026-03-31T16:59:00Z,candles,BTC-USDT-SWAP,1m,67567.3,67643.1,67537.8,67643.1,10529.88,105.2988,7117075.9408
1774976400000,2026-03-31T17:00:00Z,candles,BTC-USDT-SWAP,1m,67643,67736,67617.2,67667.3,21256.83,212.5683,14386233.45329
1774976460000,2026-03-31T17:01:00Z,candles,BTC-USDT-SWAP,1m,67667.3,67709,67581.8,67680.9,9912.53,99.1253,6705504.41156
1774976520000,2026-03-31T17:02:00Z,candles,BTC-USDT-SWAP,1m,67681.4,67800,67650,67791,24471.83,244.7183,16574306.02244
1774976580000,2026-03-31T17:03:00Z,candles,BTC-USDT-SWAP,1m,67791.1,67829.4,67734.3,67793.5,13476.62,134.7662,9136280.30401
1774976640000,2026-03-31T17:04:00Z,candles,BTC-USDT-SWAP,1m,67793.6,67850,67765.3,67771.9,13676.29,136.7629,9274469.75428
1774976700000,2026-03-31T17:05:00Z,candles,BTC-USDT-SWAP,1m,67772,67772,67628.6,67668.6,16714.57,167.1457,11314127.21714
1774976760000,2026-03-31T17:06:00Z,candles,BTC-USDT-SWAP,1m,67667.9,67694,67558.2,67574.7,12598.5,125.985,8520288.07545
1774976820000,2026-03-31T17:07:00Z,candles,BTC-USDT-SWAP,1m,67574.7,67623,67544.9,67618.6,10286.9,102.869,6951482.8886
1774976880000,2026-03-31T17:08:00Z,candles,BTC-USDT-SWAP,1m,67618.7,67688.2,67618.7,67677.4,10443.24,104.4324,7065643.14473
1774976940000,2026-03-31T17:09:00Z,candles,BTC-USDT-SWAP,1m,67677.3,67726.9,67590.6,67639.9,17180.32,171.8032,11628520.11209
1774977000000,2026-03-31T17:10:00Z,candles,BTC-USDT-SWAP,1m,67640,67841.4,67613.9,67841.4,25462.91,254.6291,17248204.61574
1774977060000,2026-03-31T17:11:00Z,candles,BTC-USDT-SWAP,1m,67841.3,68110,67806.1,68021.6,86939.08,869.3908,59121161.59635
1774977120000,2026-03-31T17:12:00Z,candles,BTC-USDT-SWAP,1m,68021.5,68021.6,67920.9,68000,37654.55,376.5455,25599498.75395
1774977180000,2026-03-31T17:13:00Z,candles,BTC-USDT-SWAP,1m,68000.1,68248.2,68000.1,68193.4,70475.17,704.7517,48031720.24224
1774977240000,2026-03-31T17:14:00Z,candles,BTC-USDT-SWAP,1m,68193.5,68495.8,68190,68425.2,137747.2,1377.472,94140032.14083
1774977300000,2026-03-31T17:15:00Z,candles,BTC-USDT-SWAP,1m,68425.2,68575.1,68333,68334.6,75707.46,757.0746,51846300.37319
1774977360000,2026-03-31T17:16:00Z,candles,BTC-USDT-SWAP,1m,68334.6,68445,68255,68264.1,31743.98,317.4398,21697367.44289
1774977420000,2026-03-31T17:17:00Z,candles,BTC-USDT-SWAP,1m,68264.1,68320,68206.4,68257.4,31678.55,316.7855,21624171.78881
1774977480000,2026-03-31T17:18:00Z,candles,BTC-USDT-SWAP,1m,68257.3,68300,68223.8,68250.3,14363.41,143.6341,9804610.03204
1774977540000,2026-03-31T17:19:00Z,candles,BTC-USDT-SWAP,1m,68250.2,68270.9,68209,68213.7,10078.2,100.782,6877683.44181
1774977600000,2026-03-31T17:20:00Z,candles,BTC-USDT-SWAP,1m,68213.7,68288,68175,68175,17379.68,173.7968,11859752.64441
1774977660000,2026-03-31T17:21:00Z,candles,BTC-USDT-SWAP,1m,68175.1,68200,68113.1,68162.4,14907.28,149.0728,10159803.3544
1774977720000,2026-03-31T17:22:00Z,candles,BTC-USDT-SWAP,1m,68162.4,68260,68137.9,68249.7,15262.6,152.626,10410044.15517
1774977780000,2026-03-31T17:23:00Z,candles,BTC-USDT-SWAP,1m,68249.6,68385.2,68228.4,68243.8,23681.01,236.8101,16175754.62907
1774977840000,2026-03-31T17:24:00Z,candles,BTC-USDT-SWAP,1m,68243.9,68306.3,68210,68295.2,14859.09,148.5909,10142145.2498
1774977900000,2026-03-31T17:25:00Z,candles,BTC-USDT-SWAP,1m,68295.2,68333,68108.4,68113.4,23993.42,239.9342,16364047.93744
1774977960000,2026-03-31T17:26:00Z,candles,BTC-USDT-SWAP,1m,68113.4,68119.4,68000,68068.5,30012.63,300.1263,20424664.07125
1774978020000,2026-03-31T17:27:00Z,candles,BTC-USDT-SWAP,1m,68068.6,68094,68036.1,68052.3,11497.95,114.9795,7827039.56967
1774978080000,2026-03-31T17:28:00Z,candles,BTC-USDT-SWAP,1m,68052.3,68069.3,67924.8,68007,26706.5,267.065,18154998.27739
1774978140000,2026-03-31T17:29:00Z,candles,BTC-USDT-SWAP,1m,68006.9,68022.7,67955.1,68003.9,10535.97,105.3597,7162846.86028
1774978200000,2026-03-31T17:30:00Z,candles,BTC-USDT-SWAP,1m,68003.9,68008.3,67865.7,67908.4,29637.93,296.3793,20133672.22657
1774978260000,2026-03-31T17:31:00Z,candles,BTC-USDT-SWAP,1m,67908.4,68007.7,67901.2,68004.3,14253.4,142.534,9686177.54952
1774978320000,2026-03-31T17:32:00Z,candles,BTC-USDT-SWAP,1m,68004.4,68091.5,67975.1,67982.9,11081.86,110.8186,7540905.4431
1774978380000,2026-03-31T17:33:00Z,candles,BTC-USDT-SWAP,1m,67983,68001.4,67901.5,67999.7,16619.05,166.1905,11293059.00758
1774978440000,2026-03-31T17:34:00Z,candles,BTC-USDT-SWAP,1m,67999.6,68032.8,67961.9,67995.4,3783.96,37.8396,2573170.14255
1774978500000,2026-03-31T17:35:00Z,candles,BTC-USDT-SWAP,1m,67995.4,68030,67943.8,67943.8,6915.58,69.1558,4702215.03924
1774978560000,2026-03-31T17:36:00Z,candles,BTC-USDT-SWAP,1m,67943.8,67943.9,67690.7,67813.1,35392.65,353.9265,23997764.18625
1774978620000,2026-03-31T17:37:00Z,candles,BTC-USDT-SWAP,1m,67813.1,67819.7,67706.4,67758.2,21499.45,214.9945,14568761.62126
1774978680000,2026-03-31T17:38:00Z,candles,BTC-USDT-SWAP,1m,67758.2,67782.1,67657.8,67711.6,26599.85,265.9985,18009006.31011
1774978740000,2026-03-31T17:39:00Z,candles,BTC-USDT-SWAP,1m,67711.6,67743.7,67651.4,67740.5,11672.35,116.7235,7902409.97729
1774978800000,2026-03-31T17:40:00Z,candles,BTC-USDT-SWAP,1m,67740.5,67740.5,67640.2,67689.5,10414.24,104.1424,7049012.49013
1774978860000,2026-03-31T17:41:00Z,candles,BTC-USDT-SWAP,1m,67689.6,67706.7,67639.7,67657.9,10796.54,107.9654,7306169.73924
1774978920000,2026-03-31T17:42:00Z,candles,BTC-USDT-SWAP,1m,67658.3,67706.7,67640,67706.7,6971.06,69.7106,4717961.53108
1774978980000,2026-03-31T17:43:00Z,candles,BTC-USDT-SWAP,1m,67706.6,67718,67659.4,67679.3,7117.74,71.1774,4817845.47228
1774979040000,2026-03-31T17:44:00Z,candles,BTC-USDT-SWAP,1m,67679.4,67699.9,67573.4,67686.9,16723.03,167.2303,11308220.49643
1774979100000,2026-03-31T17:45:00Z,candles,BTC-USDT-SWAP,1m,67686.9,67735.8,67636.1,67716.3,19094.81,190.9481,12926003.25014
1774979160000,2026-03-31T17:46:00Z,candles,BTC-USDT-SWAP,1m,67716.3,67745.1,67667,67672.6,6973.77,69.7377,4722150.99225
1774979220000,2026-03-31T17:47:00Z,candles,BTC-USDT-SWAP,1m,67672.5,67720,67584.2,67584.3,9355.99,93.5599,6330938.94607
1774979280000,2026-03-31T17:48:00Z,candles,BTC-USDT-SWAP,1m,67584.3,67589.8,67517.7,67552.3,17509.39,175.0939,11828743.73092
1774979340000,2026-03-31T17:49:00Z,candles,BTC-USDT-SWAP,1m,67552.4,67654.2,67541.3,67637.2,8469.83,84.6983,5725247.58555
1774979400000,2026-03-31T17:50:00Z,candles,BTC-USDT-SWAP,1m,67637.2,67676.7,67628.6,67669.1,6240.06,62.4006,4221827.89913
1774979460000,2026-03-31T17:51:00Z,candles,BTC-USDT-SWAP,1m,67669.1,67706,67631,67643,9624.71,96.2471,6513843.21187
1774979520000,2026-03-31T17:52:00Z,candles,BTC-USDT-SWAP,1m,67643,67649.3,67575,67606.3,7504.28,75.0428,5073170.64
1774979580000,2026-03-31T17:53:00Z,candles,BTC-USDT-SWAP,1m,67606.3,67656.9,67490.5,67540,24194.02,241.9402,16345801.67751
1774979640000,2026-03-31T17:54:00Z,candles,BTC-USDT-SWAP,1m,67540,67594.4,67514,67594.4,7715.54,77.1554,5212861.82634
1774979700000,2026-03-31T17:55:00Z,candles,BTC-USDT-SWAP,1m,67594.4,67612.8,67500,67522.7,7593.46,75.9346,5129778.26082
1774979760000,2026-03-31T17:56:00Z,candles,BTC-USDT-SWAP,1m,67522.6,67532.8,67398.8,67432.6,41511.31,415.1131,27992695.91561
